FAC_ID,FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS
8792,1280,WCMN,PR,ARECIBO,5000,1000,,,18.4791,-66.6874,LICEN,,Arecibo,72013
63936,970,WGTK,KY,LOUISVILLE,5000,5000,,,38.3181,-85.7441,LICEN,"WAVE, WAVG, WLKY",Clark,18019
41442,1220,WREV,NC,REIDSVILLE,1000,,,,36.3887,-79.6472,LICEN,,Rockingham,37157
57446,1370,KGEN,CA,TULARE,710,72,,,36.2044,-119.5657,LICEN,,Kings,06031
43662,1570,WPGM,PA,DANVILLE,2500,221,,,40.9862,-76.6266,LICEN,,Montour,42093
55267,1240,WDXY,SC,SUMTER,1000,1000,,,33.9046,-80.3234,LICEN,,Sumter,45085
39621,1340,WSSC,SC,SUMTER,1000,1000,,,33.9293,-80.3245,LICEN,,Sumter,45085
10782,1490,WKNY,NY,KINGSTON,1000,1000,,,41.9365,-74.0079,LICEN,,Ulster,36111
9340,780,KNOM,AK,NOME,25000,14000,,,64.487,-165.3021,LICEN,,Nome,02180
73185,1080,WOKT,KY,CANNONSBURG,1800,,,,38.3862,-82.6979,LICEN,"WKOG, WKOT, WOKT, WYHY, WONS",Boyd,21019
5869,1130,WBBR,NY,NEW YORK,50000,50000,,,40.8109,-74.0396,LICEN,WNEW,Bergen,34003
52370,1300,WOSW,NY,FULTON,1000,40,,,43.2948,-76.4427,LICEN,"WOSC, WZZZ, WAMF",Oswego,36075
502,1440,WHIS,WV,BLUEFIELD,5000,500,,,37.2759,-81.2515,LICEN,,Mercer,54055
4123,1240,KSMA,CA,SANTA MARIA,1000,1000,,,34.9505,-120.4918,LICEN,"KSMA, KSMX",Santa Barbara,06083
6142,1600,KTAP,CA,SANTA MARIA,470,26,,,34.98,-120.4543,LICEN,KZON,Santa Barbara,06083
17829,1290,WOPP,AL,OPP,2500,500,,,31.291,-86.2308,LICEN,,Covington,01039
46962,1400,WHMP,MA,NORTHAMPTON,1000,1000,,,42.3268,-72.6573,LICEN,,Hampshire,25015
36689,1570,WTRB,TN,RIPLEY,1000,53,,,35.7295,-89.5426,LICSL,,Lauderdale,47097
59957,960,KNEW,CA,OAKLAND,5000,5000,,,37.8277,-122.3158,LICEN,"KABL, KQKE, KKGN",Alameda,06001
8099,1040,KGGR,TX,DALLAS,3300,,2800,,32.7788,-96.7311,LICEN,,Dallas,48113
12325,1450,KSGO,UT,ST. GEORGE,1000,1000,,,37.038,-113.6375,LICEN,"KDLX, KSLI, KSGI, KTSP, KZNU",Washington,49053
87177,1690,KFSG,CA,ROSEVILLE,10000,1000,,,38.7477,-121.4936,LICEN,KSXX,Sutter,06101
2706,1420,WAOC,FL,ST. AUGUSTINE,2000,230,,,29.8505,-81.3301,LICEN,,St. Johns,12109
57235,1440,WHKZ,OH,WARREN,5000,5000,,,41.1645,-80.8462,LICEN,"WHHH, WRRO, WRBP, WHKW, WFHM, WHKW",Trumbull,39155
27510,1320,WTKZ,PA,ALLENTOWN,750,195,,,40.5926,-75.478,LICSL,WKAP,Lehigh,42077
3026,1400,WSPG,SC,SPARTANBURG,1000,1000,,,34.974,-81.9268,LICEN,"WKDY, WYYR, WMMZ, WKDY",Spartanburg,45083
129191,1440,WFNY,NY,GLOVERSVILLE,5000,500,,,43.0326,-74.3501,LICEN,,Fulton,36035
18233,1470,WSAN,PA,ALLENTOWN,5000,5000,,,40.6362,-75.4846,LICEN,"WSAN, WXKW, WKAP, WYHM",Lehigh,42077
87118,1690,WMLB,GA,AVONDALE ESTATES,10000,1000,,,33.8096,-84.3538,LICEN,"WAXD, WSWK, WWAA",Fulton,13121
70509,1420,WEMB,TN,ERWIN,5000,20,,,36.1162,-82.4468,LICEN,,Unicoi,47171
60643,1590,WIXK,WI,NEW RICHMOND,5000,95,,,45.0861,-92.5721,LICEN,,St. Croix,55109
48973,1580,KNIM,MO,MARYVILLE,480,10,,,40.3919,-94.968,LICEN,,Nodaway,29147
53865,1100,WTWN,VT,WELLS RIVER,5000,,2000,,44.1487,-72.0667,LICEN,WYKR,Orange,50017
31349,1390,KGNU,CO,DENVER,5000,139,,,39.6581,-105.0141,LICEN,"KFTO, KDZR, KJME",Arapahoe,08005
54912,1590,WQCH,GA,LAFAYETTE,5000,,,,34.7156,-85.2677,LICEN,WLFA,Walker,13295
87168,1640,KZLS,OK,ENID,10000,1000,,,36.1153,-97.7567,LICEN,"KBFQ, KMMZ, KMKZ, KMMZ, KFNY, KFXY, KOAG",Kingfisher,40073
15845,980,KMIN,NM,GRANTS,5000,230,,,35.0975,-107.8726,LICEN,,Cibola,35006
17476,1170,WRPM,MS,POPLARVILLE,1000,,,,30.8155,-89.5067,LICEN,,Pearl River,28109
8081,1230,KTNC,NE,FALLS CITY,500,1000,,,40.0658,-95.6155,LICEN,,Richardson,31147
17761,1410,WRJD,NC,DURHAM,5000,290,,,36.029,-78.8497,LICEN,WSRC,Durham,37063
11232,860,KKAT,UT,SALT LAKE CITY,10000,196,3000,,40.713,-111.9322,LICEN,"KCNR, KLZX, KAPN, KCNR, KBEE",Salt Lake,49035
67662,910,WJFA,PA,APOLLO,5000,69,,,40.5837,-79.5259,LICEN,"WAVL, WXJX",Armstrong,42005
59695,1360,WGBN,PA,MCKEESPORT,1000,1000,,,40.3115,-79.8495,LICEN,"WIXZ, WPTT, WMNY",Allegheny,42003
129732,1400,KAZZ,UT,PAROWAN,1000,1000,,,37.8061,-112.9452,LICEN,"KSUR, KZEZ, KITT, KENT",Iron,49021
56372,1110,WBIB,AL,CENTREVILLE,1000,,,,32.9671,-87.1503,LICEN,,Bibb,01007
6315,1470,WCHJ,MS,BROOKHAVEN,1000,66,,,31.5629,-90.4476,LICEN,,Lincoln,28085
70404,1170,WSOS,FL,ST. AUGUSTINE BEACH,710,,,,29.9183,-81.3904,LICEN,"WAIA, WHWY, WKLN",St. Johns,12109
12396,1400,KFRU,MO,COLUMBIA,1000,1000,,,38.9625,-92.3041,LICEN,,Boone,29019
8438,1430,WHAN,VA,ASHLAND,1000,31,,,37.7463,-77.4952,LICEN,"WIVE, WMMM, WPES",Hanover,51085
68209,630,WLAP,KY,LEXINGTON,5000,1000,,,38.1237,-84.4458,LICEN,,Fayette,21067
41682,1080,WOAP,MI,OWOSSO,1000,,,,43.0309,-84.178,LICEN,,Shiawassee,26155
65664,1300,WFFG,FL,MARATHON,2500,2500,,,24.6915,-81.1081,LICEN,,Monroe,12087
53103,1400,KIXR,UT,PROVO,1000,1000,,,40.2299,-111.6866,LICEN,"KFTN, KXYC, KSRR, KIXR",Utah,49049
32980,1240,WLAG,GA,LA GRANGE,1000,1000,,,33.0401,-85.0241,LICEN,,Troup,13285
48542,1390,WMER,MS,MERIDIAN,5000,101,,,32.3449,-88.6923,LICEN,"WTNK, WFEZ",Lauderdale,28075
68739,1450,KBFS,SD,BELLE FOURCHE,1000,1000,,,44.6672,-103.8566,LICEN,,Butte,46019
20492,580,KJMJ,LA,ALEXANDRIA,5000,1000,,,31.3085,-92.416,LICEN,"KALB, KLBG",Rapides,22079
43865,770,WCGW,KY,NICHOLASVILLE,1000,,,,37.8854,-84.5294,LICEN,"WKYJ, WJMM",Jessamine,21113
27486,1000,WXTN,MS,BENTON,5000,,,,33.111,-90.0393,LICEN,,Holmes,28051
27470,1450,WHTC,MI,HOLLAND,1000,1000,,,42.7948,-86.1061,LICEN,,Ottawa,26139
86618,1640,KPAM,OR,LAKE OSWEGO,10000,1000,,,45.4773,-122.7515,LICEN,"KKJY, KPBC, KDZR",Washington,41067
63489,980,WHAW,WV,LOST CREEK,2500,47,,,39.0404,-80.4542,LICEN,,Lewis,54041
49715,1230,WMML,NY,GLENS FALLS,1000,1000,,,43.3293,-73.6479,LICEN,WBZA,Warren,36113
19554,1430,WNAV,MD,ANNAPOLIS,5000,1000,,,38.9834,-76.5222,LICEN,,Anne Arundel,24003
9644,950,KPRC,TX,HOUSTON,7000,4300,,,29.9158,-95.463,LICEN,,Harris,48201
49154,1320,KNCB,LA,VIVIAN,5000,57,,,32.9024,-93.983,LICSL,,Caddo,22017
24966,1440,WMKM,MI,INKSTER,1000,1000,,,42.2561,-83.3633,LICEN,"WCHB, WMKM, WRJD, WMKM, WDRJ",Wayne,26163
31861,1490,WJOC,TN,CHATTANOOGA,1000,1000,,,35.052,-85.2733,LICEN,WDXB,Hamilton,47065
13899,1510,KSPA,CA,COLTON,5000,2000,,,34.1242,-117.2382,LICEN,"KNSE, KMSL, KIKA, KMXN",San Bernardino,06071
13899,1510,KSPA,CA,ONTARIO,10000,1000,,,34.0947,-117.6137,LICEN,"KNSE, KMSL, KIKA, KMXN",San Bernardino,06071
33393,1550,KWRN,CA,APPLE VALLEY,5000,500,,,34.5367,-117.157,LICEN,"KITH, KAPL",San Bernardino,06071
10141,690,KFXN,MN,MINNEAPOLIS,1700,5,,,45.0233,-93.3816,LICEN,"KTCR, KTCJ, KXBR",Hennepin,27053
57467,1460,WKJR,IL,RANTOUL,500,65,,,40.3103,-88.2151,LICEN,"WRTL, WUFI, WBAN, WJCI",Champaign,17019
73408,1240,WZCC,FL,CROSS CITY,1000,1000,,,29.6099,-83.134,LICEN,"WDKA, WUSW, WDFL, WYNY, WMJQ",Dixie,12029
34812,1420,WKAF,VT,ST. ALBANS,1000,107,,,44.8312,-73.0899,LICSL,"WWSR, WTWK, WRSA",Franklin,50011
17408,1450,KOBO,CA,YUBA CITY,166,820,,,39.1059,-121.6567,LICEN,,Sutter,06101
66146,660,KTNN,AZ,WINDOW ROCK,50000,50000,,,35.895,-109.142,LICEN,,Apache,04001
24590,690,KCEE,AZ,TUCSON,250,3,,,32.2531,-110.9629,LICEN,"KEVT, KVOI",Pima,04019
51960,1210,KUBR,TX,SAN JUAN,10000,5000,,,26.2442,-98.0906,LICEN,,Hidalgo,48215
66180,1400,WILI,CT,WILLIMANTIC,1000,1000,,,41.7151,-72.1892,LICEN,,Windham,09015
4435,580,WGAC,GA,AUGUSTA,5000,,,,33.5124,-82.0798,LICEN,,Columbia,13073
31589,1240,KJOP,CA,LEMOORE,250,1000,,,36.313,-119.731,LICEN,,Kings,06031
20371,1350,WMMV,FL,COCOA,1000,1000,,,28.3664,-80.752,LICEN,"WLRQ, WWHL, WMYM",Brevard,12009
74380,980,WULR,SC,YORK,3000,167,,,34.9032,-81.0923,LICEN,WBZK,York,45091
62369,1220,WJUN,PA,MEXICO,1000,46,,,40.5351,-77.3403,LICEN,,Juniata,42067
61993,1540,KTGG,MI,OKEMOS,400,,219,,42.7203,-84.5197,LICEN,,Ingham,26065
51177,540,KVIP,CA,REDDING,2500,14,,,40.6235,-122.2814,LICEN,,Shasta,06089
433,900,WATK,WI,ANTIGO,250,195,,,45.1064,-89.1526,LICEN,,Langlade,55067
4673,1400,WCOS,SC,COLUMBIA,1000,1000,,,34.0052,-81.0117,LICEN,,Richland,45079
49042,920,KWUL,MO,ST. LOUIS,450,500,,,38.7592,-90.0501,LICEN,WGNU,Madison,17119
57451,1060,WXNC,NC,MONROE,4000,,2400,,34.9879,-80.5178,LICEN,"WMAP, WKRE, WBTB",Union,37179
11196,1200,WRTO,IL,CHICAGO,20000,4500,,,41.662,-87.6301,LICEN,"WMXA, WOPA, WLXX, WVIV",Cook,17031
40147,1570,WBGX,IL,HARVEY,1100,500,,,41.6039,-87.6792,LICSL,"WBEE, WMNN, WBEE",Cook,17031
49935,1050,WMSG,MD,OAKLAND,1000,75,,,39.3923,-79.3981,LICEN,,Garrett,24023
9884,1250,WYTH,GA,MADISON,1000,82,,,33.5475,-83.4772,LICEN,,Morgan,13211
68296,1280,WHTP,ME,GARDINER,250,40,,,44.249,-69.8134,LICEN,"WQZN, WABK, WFAU, WJYE",Kennebec,23011
71205,950,WROC,NY,ROCHESTER,1000,1000,,,43.107,-77.5972,LICEN,"WBBF, WEZO, WBBF",Monroe,36055
25443,1020,KDKA,PA,PITTSBURGH,50000,50000,,,40.5592,-79.9528,LICEN,,Allegheny,42003
31888,1450,KLMX,NM,CLAYTON,1000,1000,,,36.4442,-103.1905,LICEN,,Union,35059
31172,1550,WPFC,LA,BATON ROUGE,5000,42,,,30.5021,-91.2109,LICEN,WLUX,West Baton Rouge,22121
841,1600,KOPB,OR,EUGENE,5000,1000,,,44.0512,-123.0645,LICEN,"KASH, KEED, KOPT",Lane,41039
29218,1390,WISA,PR,ISABELA,1000,1000,,,18.4997,-67.0332,LICEN,,Isabela,72071
73945,1550,WRHC,FL,CORAL GABLES,,500,,,25.7437,-80.3142,LICEN,,Miami-Dade,12086
29730,640,WBIN,GA,ATLANTA,50000,1000,,,33.7621,-84.458,LICEN,"WPBD, WGST",Fulton,13121
31063,1110,KVTT,TX,MINERAL WELLS,50000,,39000,,33.3304,-97.7359,LICEN,"KORC, KYXS, KJSA",Wise,48497
72291,1340,WENT,NY,GLOVERSVILLE,1000,1000,,,43.0251,-74.3524,LICEN,,Fulton,36035
54895,1350,WNVA,VA,NORTON,5000,37,,,36.9421,-82.5966,LICEN,,Norton,51720
7056,1490,WLCX,WI,LA CROSSE,1000,1000,,,43.8283,-91.241,LICEN,"WLCX, WLXR, WLFN, WLXR",La Crosse,55063
59366,890,KTLR,OK,OKLAHOMA CITY,1000,,,,35.5664,-97.4747,LICEN,"KBYE, KKNG",Oklahoma,40109
48240,930,WKBM,IL,SANDWICH,2500,4200,,,41.6073,-88.4531,LICEN,"WBYG, WAUR",Kendall,17093
57701,1230,WIXT,NY,LITTLE FALLS,1000,1000,,,43.0426,-74.8582,LICEN,WLFH,Herkimer,36043
29953,1450,WLAR,TN,ATHENS,1000,1000,,,35.4456,-84.6119,LICEN,,McMinn,47107
13672,1470,WJDY,MD,SALISBURY,5000,43,,,38.3918,-75.6463,LICEN,,Wicomico,24045
48026,1520,KZOY,SD,SIOUX FALLS,500,,,,43.5578,-96.7964,LICEN,"KRSS, KJIA, KCGN, KSFS, KSQB",Minnehaha,46099
31636,1600,WKWF,FL,KEY WEST,500,500,,,24.5718,-81.7401,LICEN,,Monroe,12087
70862,970,WKCI,VA,WAYNESBORO,5000,1000,,,38.0868,-78.9114,LICEN,"WANV, WVAO, WINF",Waynesboro,51820
43473,990,KRMO,MO,CASSVILLE,2500,47,,,36.9376,-93.9252,LICEN,,Lawrence,29109
65636,1050,WEPN,NY,NEW YORK,50000,50000,,,40.7768,-74.0518,LICEN,"WFAN, WUKQ, WEVD",Hudson,34017
25864,1230,WJOY,VT,BURLINGTON,1000,1000,,,44.4509,-73.1971,LICEN,,Chittenden,50007
54837,1330,WWAB,FL,LAKELAND,1000,118,,,28.0448,-81.9743,LICEN,,Polk,12105
59270,1380,WWNT,NC,WINSTON-SALEM,5000,2500,,,36.1482,-80.3195,LICEN,WTOB,Forsyth,37067
65603,1400,WKBI,PA,ST. MARYS,1000,1000,,,41.4156,-78.5653,LICEN,,Elk,42047
73160,940,WKGM,VA,SMITHFIELD,,3100,,,37.0976,-76.6708,LICEN,WEOO,Isle of Wight,51093
70381,1110,KAOI,HI,KIHEI,5000,5000,,,20.8194,-156.4514,LICEN,"KVIB, KHEI, KAOI, KPOI",Maui,15009
67668,610,KONA,WA,Kennewick-Richland-Pasco,5000,5000,,,46.1739,-119.0678,LICEN,,Benton,53005
68355,1430,WNEL,PR,CAGUAS,5000,5000,,,18.2461,-66.0232,LICEN,,Caguas,72025
49262,610,KOJM,MT,HAVRE,1000,1000,,,48.58,-109.6491,LICEN,,Hill,30041
8672,1460,WKDV,VA,MANASSAS,5000,5000,,,38.7501,-77.5133,LICEN,WPRW,Prince William,51153
37843,1590,WPWA,PA,CHESTER,2500,1000,,,39.8776,-75.456,LICSL,"WCZN, WAWA",Delaware,42045
46713,580,KZMX,SD,HOT SPRINGS,2300,310,,,43.4566,-103.4766,LICEN,KOBH,Fall River,46047
73660,1150,WHBY,WI,KIMBERLY,20000,25000,,,44.1389,-88.5462,LICEN,WYNE,Winnebago,55139
12187,1230,KVAK,AK,VALDEZ,1000,1000,,,61.1206,-146.259,LICEN,,Valdez-Cordova,02261
35889,1230,KWIX,MO,MOBERLY,490,1000,,,39.4031,-92.4327,LICEN,,Randolph,29175
5350,1600,KVRI,WA,BLAINE,50000,10000,,,48.954,-122.7446,LICEN,KBLO,Whatcom,53073
71087,550,KTSA,TX,SAN ANTONIO,5000,5000,,,29.4963,-98.4153,LICEN,,Bexar,48029
7691,1180,WJNT,MS,PEARL,50000,500,10000,,32.2954,-90.1151,LICEN,"WPRL, WKKE",Rankin,28121
43858,640,WHLO,OH,AKRON,5000,500,,,41.0798,-81.6457,LICEN,,Summit,39153
64,1330,WEBY,FL,MILTON,,79,,,30.6202,-87.0225,LICEN,"WSWL, WAVX",Santa Rosa,12113
25002,1370,WPAZ,PA,POTTSTOWN,1000,52,,,40.2765,-75.6285,LICEN,"WPAZ, WBZH",Montgomery,42091
68795,1440,WIBH,IL,ANNA,500,109,,,37.4459,-89.2501,LICEN,WRAJ,Union,17181
20498,1490,WTKE,FL,MILTON,1000,1000,,,30.6252,-87.0483,LICEN,"WCKC, WECM",Santa Rosa,12113
74191,850,WQRM,MN,DULUTH,50000,,14000,,46.6552,-92.2113,LICEN,WWJC,St. Louis,27137
161045,1240,KWOE,HI,KAHULUI,5000,5000,,,20.8194,-156.4514,LICEN,KEWE,Maui,15009
29261,590,WCAB,NC,RUTHERFORDTON,1000,228,,,35.3932,-81.9229,LICEN,,Rutherford,37161
73604,1300,WOOD,MI,GRAND RAPIDS,20000,20000,,,42.7561,-85.6567,LICEN,,Allegan,26005
54825,1390,WEED,NC,ROCKY MOUNT,5000,30,,,35.9621,-77.8261,LICEN,,Nash,37127
72477,1340,KIKO,AZ,APACHE JUNCTION,1000,930,,,33.3823,-111.5365,LICEN,,Pinal,04021
137401,840,KMPH,CA,MODESTO,5000,5000,,,37.7094,-120.7271,LICEN,KPMP,Stanislaus,06099
10761,1490,WGCD,SC,CHESTER,650,650,,,34.6982,-81.2018,LICEN,,Chester,45023
56716,900,WGOK,AL,MOBILE,1000,380,,,30.7088,-88.0647,LICEN,,Mobile,01097
2212,1240,WHBU,IN,ANDERSON,700,700,,,40.0737,-85.6994,LICEN,,Madison,18095
128808,1340,WBAN,ME,VEAZIE,1000,630,,,44.8529,-68.6784,LICEN,WNZS,Penobscot,23019
24625,550,WAYR,FL,FLEMING ISLAND,5000,500,,,30.0728,-81.7898,LICEN,,Clay,12019
11269,610,WTVN,OH,COLUMBUS,5000,5000,,,39.8762,-82.9802,LICEN,,Franklin,39049
27243,1340,WBVR,KY,BOWLING GREEN,1000,1000,,,37.0095,-86.4525,LICEN,WBGN,Warren,21227
8066,610,WPLO,GA,GRAYSON,1500,225,,,33.9532,-83.9707,LICEN,"WLAW, WGNN",Gwinnett,13135
74206,840,WXEW,PR,YABUCOA,5000,1000,,,18.0475,-65.8682,LICEN,,Yabucoa,72151
17468,1300,KDSO,OR,PHOENIX,5000,5000,,,42.2954,-122.8053,LICEN,"KRVB, KHUG, KDOV, KAPL, KDSO, KAPL, KDSO, KAPL",Jackson,41029
61257,1330,WENA,PR,YAUCO,1500,1500,,,18.0186,-66.8641,LICEN,,Yauco,72153
9791,1530,WUPR,PR,UTUADO,1000,250,,,18.2658,-66.7094,LICEN,,Utuado,72141
9248,1450,WIBM,MI,JACKSON,810,810,,,42.2373,-84.3644,LICEN,"WXCM, WIBM, WCXI",Jackson,26075
28649,920,KWAD,MN,WADENA,1000,1000,,,46.3703,-95.1542,LICEN,,Wadena,27159
7088,1460,WBCU,SC,UNION,1000,106,,,34.7197,-81.6626,LICEN,,Union,45087
35531,800,KREI,MO,FARMINGTON,1000,150,,,37.7923,-90.4101,LICEN,,St. Francois,29187
52342,910,KATH,TX,FRISCO,1000,500,,,33.2154,-96.8994,LICEN,"KIKM, KBLN, KXEB",Denton,48121
19463,930,WNCR,OH,ELYRIA,1000,1000,,,41.2695,-82.0043,LICEN,WEOL,Lorain,39093
68841,1370,KZSF,CA,SAN JOSE,5000,5000,,,37.3577,-121.8724,LICEN,"KEEN, KKSJ",Santa Clara,06085
52604,1400,WJZN,ME,AUGUSTA,1000,1000,1000,,44.2921,-69.7733,LICEN,"WRDO, WMME, WEZW, WLTI, WEZW",Kennebec,23011
22821,1420,KTJS,OK,HOBART,1000,360,,,35.0492,-99.097,LICEN,,Kiowa,40075
19671,1450,WREL,VA,LEXINGTON,1000,1000,,,37.7668,-79.432,LICEN,,Rockbridge,51163
2198,720,WGCR,NC,PISGAH FOREST,50000,,15000,,35.2529,-82.6743,LICEN,,Transylvania,37175
70347,940,WNRG,VA,GRUNDY,5000,14,,,37.3023,-82.1176,LICEN,,Buchanan,51027
5972,1010,WKJW,NC,BLACK MOUNTAIN,47000,90,,,35.5915,-82.4146,LICEN,"WFGW, WLYT",Buncombe,37021
8681,1260,WQOF,DC,WASHINGTON,35000,5000,,,38.9998,-77.0572,LICEN,"WWDC, WGAY, WWRC, WSPZ",Montgomery,24031
41679,1340,WJRW,MI,GRAND RAPIDS,1000,1000,,,42.9514,-85.6986,LICEN,"WTWN, WLAV, WBBL",Kent,26081
51722,1530,WCKY,OH,CINCINNATI,50000,50000,,,39.0687,-84.6055,LICEN,"WCKY, WSAI",Kenton,21117
16567,1350,KTLQ,OK,TAHLEQUAH,1000,61,,,35.8954,-94.9536,LICEN,,Cherokee,40021
39259,800,KDWC,MN,LUVERNE,500,80,,,43.6502,-96.1722,LICEN,KQAD,Rock,27133
12682,1420,KPEL,LA,LAFAYETTE,1000,750,,,30.2774,-92.0643,LICEN,,Lafayette,22055
26628,900,KJSK,NE,COLUMBUS,1000,65,,,41.4397,-97.3906,LICEN,,Platte,31141
35011,970,KYOW,TX,DEL VALLE,1000,1000,,,30.3205,-97.6239,LICEN,KIXL,Travis,48453
160615,1120,KTXW,TX,MANOR,5600,155,,,30.3313,-97.5072,LICEN,KRAU,Travis,48453
36612,910,WGTO,MI,CASSOPOLIS,1000,35,,,41.9539,-86.0164,LICEN,WLLJ,Cass,26027
52368,1250,WJZU,VA,FRANKLIN,1000,,,,36.6826,-76.9283,LICEN,"WYSR, WLQM",Franklin,51620
47887,1270,KDJI,AZ,HOLBROOK,5000,130,,,34.9059,-110.1909,LICEN,,Navajo,04017
9933,1340,KGFW,NE,KEARNEY,1000,1000,,,40.6681,-99.0815,LICEN,,Buffalo,31019
87167,1680,KRJO,LA,MONROE,10000,1000,,,32.4568,-92.0185,LICEN,"KBJE, KRJO, KYEA",Ouachita,22073
14504,630,KCIS,WA,EDMONDS,,2500,,,47.8498,-122.1618,LICEN,KGDN,Snohomish,53061
31004,870,KAAN,MO,BETHANY,930,,,,40.2564,-94.1566,LICEN,"KAAN, KIRK",Harrison,29081
19047,1090,WCRA,IL,EFFINGHAM,640,11,,,39.1072,-88.5622,LICEN,,Effingham,17049
7834,1450,WSMG,TN,GREENEVILLE,670,670,,,36.1696,-82.8477,LICEN,,Greene,47059
54824,710,WKJB,PR,MAYAGUEZ,10000,750,,,18.1672,-67.1502,LICEN,,Mayagüez,72097
72104,1370,WGHA,MI,GRAND HAVEN,500,22,,,43.0381,-86.2295,LICEN,WGHN,Ottawa,26139
5284,1030,WTHQ,WV,POINT PLEASANT,10000,,2900,,38.8117,-82.0996,LICEN,"WTGR, WBGS",Mason,54053
53948,1360,WLYN,MA,LYNN,700,76,,,42.4529,-70.9801,LICEN,WNSR,Essex,25009
62340,1390,WKLP,WV,KEYSER,1000,74,,,39.4367,-78.9556,LICEN,,Mineral,54057
51971,820,WWBA,FL,LARGO,10000,230,,,27.8479,-82.7729,LICEN,"WRFA, WYTA, WNZE, WZTM, WMGG",Pinellas,12103
54945,1450,KOBE,NM,LAS CRUCES,1000,1000,,,32.302,-106.8028,LICEN,,Doña Ana,35013
1185,1520,WNDO,FL,APOPKA,5000,350,,,28.6525,-81.4942,LICEN,"WTLN, WHIM, WBZW",Orange,12095
172,990,WBTE,NC,WINDSOR,1000,25,,,35.9668,-76.948,LICEN,,Bertie,37015
66365,1240,WFUZ,PA,WILKES-BARRE,1000,1000,,,41.2537,-75.9066,LICEN,"WBAX, WQFM",Luzerne,42079
61433,1490,KYCA,AZ,PRESCOTT,1000,1000,,,34.5509,-112.4632,LICEN,,Yavapai,04025
26973,720,WHYF,PA,SHIREMANSTOWN,2200,,,,40.2495,-76.8672,LICEN,WWII,Dauphin,42043
73400,1230,WOLH,SC,FLORENCE,1000,1000,,,34.2302,-79.7467,LICEN,"WOLS, WTIX, WOLS",Florence,45041
54258,1490,KXRE,CO,MANITOU SPRINGS,500,1000,,,38.8619,-104.9261,LICEN,"KIKX, KRYN",El Paso,08041
33731,1530,KQSC,CO,COLORADO SPRINGS,15000,15,1000,,38.8189,-104.7761,LICEN,"KXXV, KKCS, KCMN, KKHI",El Paso,08041
73945,1550,WRHC,FL,Doral,1000,100,,,25.8582,-80.4814,LICEN,,Miami-Dade,12086
72103,1310,WGH,VA,NEWPORT NEWS,20000,5000,,,37.0454,-76.448,LICEN,"WNSY, WGH, WCMS",Hampton,51650
35033,910,KMTT,WA,VANCOUVER,3300,4300,,,45.5582,-122.4837,LICEN,"KKSN, KFXX, KKSN, KFXX, KOTK, KKSN, KTRO, KKSN",Multnomah,41051
7041,1220,WZOT,GA,ROCKMART,500,103,,,34.004,-85.0561,LICEN,WPLK,Polk,13233
9109,1380,KCIM,IA,CARROLL,500,28,,,42.0378,-94.8844,LICEN,,Carroll,19027
37505,1080,WKAC,AL,ATHENS,5000,,2500,,34.837,-86.9744,LICEN,,Limestone,01083
19823,1240,WEBJ,AL,BREWTON,1000,1000,,,31.1099,-87.06,LICEN,,Escambia,01053
54328,1390,WWTM,AL,MOORESVILLE,350,,,,34.6724,-86.8141,LICEN,"WMSL, WAVD",Limestone,01083
72315,1370,WKMC,PA,ROARING SPRING,5000,38,,,40.324,-78.3942,LICEN,,Blair,42013
63197,1240,KXOX,TX,SWEETWATER,1000,1000,,,32.4879,-100.3923,LICEN,,Nolan,48353
19815,1330,WKDP,KY,CORBIN,5000,16,,,36.939,-84.0788,LICEN,WYGO,Knox,21121
52124,1160,WPIE,NY,TRUMANSBURG,5000,220,,,42.545,-76.7102,LICEN,WJCU,Schuyler,36097
6499,1320,KSIV,MO,CLAYTON,4600,270,,,38.6073,-90.354,LICEN,"KKOJ, KADI",St. Louis,29189
67194,1580,WSRF,FL,FORT LAUDERDALE,10000,1500,,,26.0779,-80.2173,LICEN,,Broward,12011
24994,870,WLVP,ME,GORHAM,10000,1000,,,43.6629,-70.4942,LICEN,"WKZN, WLAM, WMTW",York,23031
136386,1160,KCTO,MO,CLEVELAND,5000,230,,,38.6739,-94.608,LICEN,,Cass,29037
44046,1170,WWVA,WV,WHEELING,50000,50000,,,40.102,-80.867,LICEN,,Belmont,39013
41970,630,WREY,MN,ST. PAUL,3000,2400,,,44.8669,-92.9008,LICEN,"KDWB, WDGY",Washington,27163
8589,1290,WTKS,GA,SAVANNAH,5300,5000,,,32.0894,-81.1459,LICEN,"WTOC, WWSA, WCHY",Chatham,13051
57623,1500,WKAX,AL,RUSSELLVILLE,1000,,,,34.5284,-87.7114,LICEN,,Franklin,01059
14371,790,WAEB,PA,ALLENTOWN,3600,1500,,,40.6604,-75.5135,LICEN,,Lehigh,42077
23607,970,WNIV,GA,ATLANTA,5000,39,,,33.8098,-84.3538,LICEN,WKLS,Fulton,13121
21760,1030,WONQ,FL,OVIEDO,45000,1700,,,28.6753,-81.1664,LICEN,WCAG,Seminole,12117
40387,1310,WAUC,FL,WAUCHULA,5000,500,,,27.5303,-81.8187,LICEN,,Hardee,12049
